Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
NSC,4320,0W1,1.0,5.0,4.0,3.0,3.0,6.0,3.0,7.0,4.0,4.0,1.0,,3.0,,,,2.0,,"Maqbool, Mohsin","Kopchenko, Nicholas Y",,,,
NSC,4350,001,5.0,6.0,1.0,4.0,2.0,1.0,,,,,2.0,,,,,,,,"Miller, Van S",,,,,
NSC,4351,001,5.0,12.0,1.0,1.0,3.0,,,,,,2.0,,,,,,,,"Miller, Van S",,,,,
NSC,4351,0H1,19.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,"Jahangiri, Faisal R",,,,,
NSC,4352,001,11.0,14.0,6.0,4.0,4.0,2.0,2.0,,1.0,1.0,,,,,,,,,"Zwierzchowski, Amy","Yang, Ke",,,,
NSC,4352,002,4.0,12.0,9.0,9.0,10.0,3.0,2.0,4.0,1.0,2.0,,1.0,1.0,,,,1.0,,"Raboune, Siham","Gayluak, Ynaluak J",,,,
NSC,4352,HN1,2.0,12.0,6.0,2.0,3.0,,,,,,,,,,,,,,"LaDow, Eva S",,,,,
NSC,4353,102,1.0,4.0,7.0,2.0,1.0,,,,,,,,,,,,,,"Raboune, Siham",,,,,
NSC,4353,103,5.0,5.0,3.0,,1.0,,,,,,,,,,,,,,"Raboune, Siham","Green, Audrey",,,,
NSC,4353,105,7.0,5.0,2.0,1.0,,,,,,,,,,,,,,,"Zwierzchowski, Amy","Bynum, Zachary S",,,,
NSC,4353,106,1.0,2.0,5.0,,2.0,1.0,1.0,,,,,,,,,,,,"Sultana, Rukhsana","Porras, Abi",,,,
NSC,4353,108,5.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,"Taylor, Anna M","Nematgorgani, Shiva",,,,
NSC,4353,109,10.0,3.0,1.0,1.0,,,,,,,,,,,,,,,"Zwierzchowski, Amy","Suzaki, Aoi",,,,
NSC,4354,001,15.0,15.0,12.0,8.0,11.0,14.0,7.0,2.0,7.0,,,,1.0,,,,,,"Marks, William","Pham, Hoai Phuong T",,,,
NSC,4354,002,6.0,15.0,10.0,9.0,6.0,7.0,4.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,"Engineer, Crystal T","Kim, Minsung",,,,
NSC,4356,001,,3.0,,,3.0,,,3.0,,,,,1.0,,,,1.0,,"Sultana, Rukhsana",,,,,
NSC,4356,002,,27.0,,,16.0,,,7.0,,,2.0,,,,,,1.0,,"Thorn, Catherine A","Ojo, Michael",,,,
NSC,4359,501,15.0,9.0,,,8.0,,,1.0,,,,,,,,,,,"Rypma, Bart P","Batchalli Maruthy, Gayathri",,,,
NSC,4360,001,,11.0,,,1.0,,,1.0,,,,,2.0,,,,,,"Shirazi, Vanessa J",,,,,
NSC,4362,001,2.0,4.0,6.0,,3.0,2.0,,1.0,1.0,,,1.0,3.0,,,,,,"Nguyen, Lena H",,,,,
NSC,4363,001,,77.0,,,14.0,,,1.0,,,,,,,,,,,"Dussor, Gregory O","Schaub, Mandee",,,,
NSC,4363,002,3.0,2.0,4.0,,2.0,4.0,4.0,,1.0,,1.0,,,,,,,,"Raboune, Siham",,,,,
NSC,4364,0W1,13.0,30.0,1.0,,,,,,,,,,,,,,2.0,,"Shareef, Safi Ullah",,,,,
NSC,4366,001,,15.0,,,11.0,,,8.0,,,,,3.0,,,,,,"Solodkin, Ana J",,,,,
NSC,4366,002,8.0,20.0,4.0,7.0,2.0,2.0,3.0,3.0,3.0,,5.0,,6.0,,,,1.0,,"Taylor, Anna M","Ashshareef, Salma",,,,
NSC,4372,0W1,,19.0,1.0,9.0,23.0,3.0,8.0,4.0,3.0,,2.0,1.0,1.0,,,,1.0,,"Burton, Michael D","Ramos Freitas, Lindsey E",,,,
NSC,4373,0W1,28.0,22.0,14.0,9.0,5.0,6.0,3.0,1.0,1.0,,,,,,,,,,"Marks, William",,,,,
NSC,4382,0W1,72.0,19.0,8.0,5.0,1.0,3.0,1.0,,,,,,,,,,,,"Jahangiri, Faisal R","Arnold, Rachel L",,,,
NSC,4388,001,11.0,9.0,5.0,1.0,1.0,,,,,,,,1.0,,,,,,"McWilliams, Steven P",,,,,
NSC,4V90,002,9.0,1.0,5.0,1.0,2.0,,1.0,,1.0,,,,1.0,,,,1.0,,"Zwierzchowski, Amy",,,,,
NSC,4V98,033,,,,,,,,,,,,,,11.0,,,,,"Thorn, Catherine A",,,,,
OB,6152,X01,,18.0,2.0,,,,,1.0,,,,,,,,,,,"Dowse, Eileen",,,,,
OB,6248,CW1,,23.0,,,,,,,,,,,,,,,,,"Hicks, Robert F",,,,,
OB,6253,CW1,,,,,,,,,,,,,1.0,,3.0,,,16.0,"Warner, Lizette",,,,,
OB,6301,001,,8.0,8.0,3.0,1.0,2.0,,,,,,,,,,,,,"Hasenhuttl, Maria","Shen, Jia",,,,
OB,6301,501,,8.0,24.0,5.0,14.0,3.0,,,,,,,,,,,,,"Hicks, Jeffrey N","Teschner, Ryan S",,,,
OB,6301,0W1,,30.0,23.0,8.0,2.0,5.0,1.0,,,,,,1.0,,,,1.0,,"Hasenhuttl, Maria","Teschner, Ryan S",,,,
OB,6301,0W2,,13.0,1.0,5.0,2.0,1.0,4.0,,,,,,,,,,1.0,,"Hasenhuttl, Maria","Shen, Jia",,,,
OB,6301,CW1,,28.0,1.0,,,,,1.0,,,,,,,,,,,"Ghosh, Anne F",,,,,
OB,6301,CW2,,19.0,2.0,1.0,,,,,,,,,1.0,,,,,,"Bianco-Mathis, Virginia",,,,,
OB,6301,GW1,,5.0,17.0,7.0,3.0,,,,,,,,1.0,,,,,,"Hicks, Jeffrey N",,,,,
OB,6301,MBC,,11.0,18.0,10.0,6.0,,,,,,,,,,,,,,"Hicks, Jeffrey N","Teschner, Ryan S",,,,
OB,6301,X01,,6.0,6.0,1.0,4.0,2.0,,,,,,,,,,,,,"Hicks, Jeffrey N",,,,,
OB,6331,501,,24.0,1.0,2.0,,,1.0,,,,,,,,,,,,"Hasenhuttl, Maria",,,,,
OB,6332,001,,36.0,,2.0,4.0,,,1.0,,,,,,,,,,,"Ziegler, Laurie L","Huang, He",,,,
OB,6332,501,,19.0,9.0,6.0,2.0,,,,,,,,,,,,,,"Ritchey, Kemberly A",,,,,
OB,6332,0W1,,26.0,,1.0,10.0,1.0,,2.0,,,,,,,,,,,"Ziegler, Laurie L","Huang, He",,,,
OB,6332,0W2,,19.0,,1.0,15.0,1.0,,1.0,,,,,,,,,1.0,,"Ziegler, Laurie L","Huang, He",,,,
OB,6334,CW1,,12.0,8.0,2.0,6.0,1.0,2.0,,,,,,2.0,,,,,,"Latham, Van M",,,,,
OB,6348,CW1,,27.0,2.0,,1.0,,,2.0,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,
OB,6350,CW1,,13.0,5.0,2.0,3.0,,,,,,,,,,,,,,"Hicks, Robert F",,,,,
OB,6352,CW1,,15.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,"Warner, Lizette",,,,,
OB,6370,CW1,,9.0,,3.0,,,,,,,,,,,,,,,"Latham, Van M",,,,,
OB,6377,CW1,,34.0,1.0,,,,,,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,
OB,6378,CW1,,6.0,2.0,3.0,1.0,,1.0,,,,,,,,,,,,"Albrecht, Dale J",,,,,
OB,6379,CW1,,7.0,,,2.0,,,1.0,,,,,,,,,,,"Albrecht, Dale J",,,,,
OB,6V95,CW1,,16.0,,,,,,,,,,,,,,,,,"Dixon, Nancy M","Narro, Amber",,,,
OB,6V95,CW2,,12.0,,,,,,,,,,,,,,,,,"Dixon, Nancy M","Narro, Amber",,,,
OBHR,3310,001,1.0,18.0,20.0,10.0,7.0,4.0,,,,,1.0,1.0,1.0,,,,,,"Wu, Junfeng","Huang, He",,,,
OBHR,3310,003,14.0,11.0,8.0,7.0,2.0,4.0,,1.0,1.0,,,,,,,,,,"Kautz, Jason D",,,,,
OBHR,3310,004,1.0,20.0,17.0,15.0,5.0,2.0,,,,,,,,,,,,,"Wu, Junfeng","Huang, He",,,,
OBHR,3310,005,14.0,14.0,14.0,10.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,"Kautz, Jason D",,,,,
OBHR,3310,006,1.0,16.0,14.0,13.0,11.0,3.0,1.0,1.0,,,,,,,,,,,"Wu, Junfeng","Huang, He",,,,
OBHR,3310,501,7.0,16.0,21.0,6.0,5.0,1.0,1.0,2.0,,,,,,,,,,,"Kim, Hwayoung",,,,,
OBHR,3310,502,15.0,10.0,12.0,15.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,"Kautz, Jason D",,,,,
OBHR,3330,001,1.0,2.0,7.0,9.0,6.0,14.0,7.0,3.0,5.0,1.0,3.0,1.0,,,,,1.0,,"Skuza, Agnieszka","Kulkarni, Shraddha G",,,,
OBHR,3330,002,,4.0,9.0,9.0,9.0,15.0,4.0,5.0,3.0,2.0,,1.0,1.0,,,,2.0,,"Meda, Edward","Adep, Pravin Ravindra","Jafari Gorizi, Amirsalar",,,
OBHR,3330,003,10.0,10.0,11.0,5.0,7.0,5.0,3.0,5.0,1.0,,,,3.0,,,,,,"Weekley, Jeffrey A","Zhang, Zelu",,,,
OBHR,3330,004,,13.0,24.0,6.0,9.0,7.0,2.0,3.0,,,,,,,,,1.0,,"Meda, Edward","Adep, Pravin Ravindra","Jafari Gorizi, Amirsalar",,,
OBHR,3330,005,,8.0,9.0,14.0,10.0,7.0,3.0,3.0,2.0,,2.0,,1.0,,,,,,"Meda, Edward","Adep, Pravin Ravindra","Jafari Gorizi, Amirsalar",,,
OBHR,3330,006,22.0,22.0,7.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,"Albrecht, Dale J","Zhang, Zelu",,,,
OBHR,3330,007,,6.0,7.0,3.0,14.0,5.0,,3.0,1.0,,1.0,,,,,,,,"Weekley, Jeffrey A","Zhang, Zelu",,,,
OBHR,3330,501,13.0,15.0,17.0,4.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,"Albrecht, Dale J","Zhang, Zelu",,,,
OBHR,3330,502,8.0,4.0,9.0,1.0,7.0,7.0,2.0,1.0,,,,,,,,,,,"Thomas, Alayna G",,,,,
OBHR,4300,001,28.0,10.0,,9.0,,1.0,,,,,,,,,1.0,,,,"Edgington, Kyle D",,,,,
OBHR,4310,001,22.0,8.0,3.0,,4.0,,,1.0,,,,,,,,,,,"McNulty, Diane S","Barden, John P","Dhawan, Mehak",,,
OBHR,4331,501,15.0,4.0,8.0,2.0,2.0,2.0,,,,,,,,,,,,,"Albrecht, Dale J",,,,,
OBHR,4333,001,9.0,7.0,11.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,"Albrecht, Dale J",,,,,
OBHR,4334,001,4.0,5.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,"Weekley, Jeffrey A","Zhang, Zelu",,,,
OBHR,4335,501,,7.0,7.0,4.0,2.0,3.0,,1.0,1.0,,,,,,,,1.0,,"Meda, Edward","Adep, Pravin Ravindra","Jafari Gorizi, Amirsalar",,,
OBHR,4352,001,4.0,5.0,6.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,"Ritchey, Kemberly A",,,,,
OBHR,4354,001,,15.0,9.0,8.0,2.0,1.0,,3.0,,,,,,,,,,,"Meda, Edward","Adep, Pravin Ravindra","Jafari Gorizi, Amirsalar",,,
OPRE,3310,001,7.0,6.0,12.0,14.0,11.0,11.0,3.0,1.0,,,,,1.0,,,,1.0,,"Shahsavand, Parisa",,,,,
OPRE,3310,002,7.0,4.0,4.0,8.0,14.0,4.0,8.0,4.0,10.0,,6.0,,,,,,,,"Parks, David","Radhika Venugopal Jawahar, Venkatesan",,,,
OPRE,3310,003,2.0,17.0,8.0,12.0,16.0,8.0,1.0,4.0,2.0,,,,2.0,,,,1.0,,"Mirzaeian, Neda","Lohia, Varun",,,,
OPRE,3310,004,3.0,9.0,4.0,4.0,8.0,17.0,7.0,9.0,9.0,,2.0,,1.0,,,,2.0,,"Parks, David","Radhika Venugopal Jawahar, Venkatesan",,,,
OPRE,3310,005,6.0,22.0,,25.0,15.0,5.0,,,,,,,,,,,,,"Qi, Anyan","Jiang, Shanlin",,,,
OPRE,3310,006,9.0,25.0,,13.0,19.0,5.0,2.0,,,1.0,,,,,1.0,,,,"Qi, Anyan","Jiang, Shanlin",,,,
OPRE,3310,007,7.0,18.0,4.0,14.0,12.0,8.0,1.0,3.0,1.0,,,,2.0,,,,1.0,,"Wang, Mengxin","Wang, Zihan",,,,
OPRE,3310,008,,10.0,17.0,16.0,14.0,9.0,1.0,1.0,1.0,,,,2.0,,,,,,"Celik, Beyza",,,,,
OPRE,3310,501,1.0,25.0,,,39.0,,,6.0,,,1.0,,2.0,,,,1.0,,"Hogan, James W",,,,,
OPRE,3310,0W1,,14.0,,1.0,22.0,,1.0,23.0,,,6.0,,2.0,,,,1.0,,"Deluke, Eugene",,,,,
OPRE,3310,0W2,1.0,18.0,,6.0,26.0,,3.0,12.0,,,3.0,,,,,,,,"Subramoniam, Ramesh","Joshi, Trushil",,,,
OPRE,3320,001,1.0,,2.0,1.0,2.0,5.0,3.0,1.0,3.0,,2.0,,,,,,,,"Fatehi, Soraya","Thiruppathy, Balaji",,,,
OPRE,3330,001,3.0,6.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,1.0,3.0,2.0,2.0,,,,4.0,,"Kennedyd, Sarmann I","Dang, Sidakvir S","Kurvinkop, Amit A",,,
OPRE,3330,0W1,16.0,6.0,9.0,7.0,11.0,8.0,3.0,7.0,3.0,,,,,,,,,,"Alborz, Shawn",,,,,
OPRE,3330,0W2,9.0,14.0,13.0,9.0,8.0,4.0,9.0,1.0,1.0,,,,,,,,1.0,,"Alborz, Shawn",,,,,
OPRE,3330,0W3,14.0,10.0,10.0,7.0,9.0,7.0,3.0,5.0,1.0,,1.0,,1.0,,,,,,"Alborz, Shawn",,,,,
OPRE,3333,001,,40.0,7.0,7.0,2.0,6.0,4.0,6.0,,2.0,,,2.0,,,,,,"Nguyen, Hien T","Joshi, Trushil","Pardhi, Tanvi R",,,
OPRE,3333,002,11.0,14.0,11.0,5.0,9.0,2.0,3.0,5.0,2.0,,,1.0,9.0,,,,1.0,,"Oguzman, Neslihan","Nguyen, Hien T",,,,
OPRE,3333,003,,3.0,12.0,7.0,13.0,3.0,5.0,6.0,2.0,2.0,,2.0,,,,,3.0,,"Sajjadi, Seyed R",,,,,
OPRE,3333,004,4.0,26.0,4.0,13.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,,5.0,,,,1.0,,"Enayaty Ahangar, Negin","Riaz, Muhammad Ahson","Bhagwath, Amogh Mahesh",,,
OPRE,3333,501,7.0,5.0,7.0,3.0,1.0,11.0,4.0,5.0,4.0,3.0,1.0,2.0,3.0,,,,2.0,,"Sajjadi, Seyed R",,,,,
OPRE,3333,0W1,,19.0,5.0,6.0,9.0,2.0,1.0,6.0,4.0,1.0,1.0,,4.0,,,,7.0,,"Enayaty Ahangar, Negin","Riaz, Muhammad Ahson","Bhagwath, Amogh Mahesh",,,
OPRE,3333,0W2,1.0,7.0,4.0,4.0,6.0,6.0,1.0,4.0,8.0,,2.0,,8.0,,,,5.0,,"Enayaty Ahangar, Negin","Riaz, Muhammad Ahson","Bhagwath, Amogh Mahesh",,,
OPRE,3340,501,22.0,8.0,6.0,2.0,3.0,5.0,2.0,5.0,1.0,2.0,3.0,1.0,4.0,,,,1.0,,"Whalen, Tristan G","Bhagwath, Amogh Mahesh","Shah, Bhavya",,,
OPRE,3360,001,4.0,3.0,7.0,4.0,9.0,9.0,9.0,7.0,5.0,3.0,9.0,,1.0,,,,6.0,,"Woldu, Malgorzata",,,,,
OPRE,3360,002,2.0,18.0,12.0,11.0,12.0,17.0,3.0,1.0,1.0,,1.0,1.0,,,1.0,,,,"Chen, Mingliu","Tahergandomabadi, Mohammadmahdi",,,,
OPRE,3360,003,2.0,6.0,3.0,8.0,14.0,6.0,8.0,12.0,3.0,9.0,,,3.0,,1.0,,3.0,,"Wang, Yining","Radhika Venugopal Jawahar, Venkatesan",,,,
OPRE,3360,004,6.0,19.0,8.0,12.0,9.0,7.0,4.0,5.0,3.0,1.0,,2.0,,,,,3.0,,"Kennedyd, Sarmann I","Kurvinkop, Amit A","Dang, Sidakvir S",,,
OPRE,3360,005,12.0,7.0,11.0,9.0,10.0,4.0,4.0,4.0,4.0,1.0,8.0,,3.0,,,,,,"Takasi, Venkanna Dora Goutham",,,,,
OPRE,3360,006,18.0,18.0,8.0,5.0,4.0,6.0,4.0,5.0,6.0,3.0,3.0,,,,,,,,"Ramezani, Rasoul","Padsumbiya, Mihir Harjivan",,,,
OPRE,3360,007,3.0,15.0,18.0,9.0,11.0,5.0,6.0,3.0,3.0,2.0,2.0,3.0,,,,,,,"Kennedyd, Sarmann I","Kurvinkop, Amit A","Dang, Sidakvir S",,,
OPRE,3360,008,,6.0,15.0,11.0,6.0,3.0,3.0,3.0,,,,,7.0,,,,1.0,,"Toptal, Aysegul","Molakalapalli, Krishna Priya",,,,
OPRE,3360,009,,4.0,6.0,3.0,6.0,9.0,5.0,8.0,4.0,3.0,1.0,6.0,3.0,,,,1.0,,"Kennedyd, Sarmann I","Kurvinkop, Amit A","Dang, Sidakvir S",,,
OPRE,3360,502,18.0,8.0,15.0,10.0,3.0,6.0,6.0,4.0,2.0,2.0,1.0,,1.0,,,,1.0,,"Ahadi, Khatereh","Jha, Shailesh K","Thiruppathy, Balaji",,,
OPRE,3360,503,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,"Ramezani, Rasoul","Padsumbiya, Mihir Harjivan",,,,
OPRE,3360,0W1,8.0,13.0,9.0,10.0,10.0,6.0,4.0,8.0,4.0,,,,,,,,2.0,,"Brussolo, Monica E","Pasupuleti, Hima Bindu",,,,
OPRE,3360,0W2,5.0,11.0,11.0,7.0,7.0,7.0,6.0,9.0,2.0,1.0,1.0,3.0,4.0,,,,1.0,,"Brussolo, Monica E","Pasupuleti, Hima Bindu",,,,
OPRE,4310,001,2.0,7.0,1.0,5.0,3.0,5.0,1.0,5.0,1.0,,1.0,1.0,,,,,,,"Ramanathan, Kannan","Kalakota, Anusha","Nuti, Sowjanya",,,
OPRE,4320,001,2.0,4.0,1.0,2.0,9.0,2.0,4.0,2.0,,,2.0,,,,,,1.0,,"Subramoniam, Ramesh","Raveena, FNU",,,,
OPRE,4330,501,1.0,1.0,2.0,2.0,2.0,3.0,,1.0,,,1.0,,1.0,,,,2.0,,"Frazelle, Andrew","Choksi, Aditya Jay",,,,
OPRE,4340,0W1,6.0,6.0,3.0,4.0,10.0,3.0,3.0,2.0,,,2.0,,,,,,,,"Hu, Bin","Salokhe, Raviraj",,,,
OPRE,4350,501,5.0,3.0,,8.0,6.0,1.0,,2.0,,,1.0,,3.0,,,,,,"Sethi, Avanti P","Kiri, Yakshita M",,,,
OPRE,4362,001,5.0,7.0,4.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,,"Widdifield, David S",,,,,
OPRE,6301,001,,12.0,,6.0,3.0,4.0,,,,,,,1.0,,,,,,"Sethi, Avanti P","Kiri, Yakshita M",,,,
OPRE,6301,002,,26.0,4.0,10.0,5.0,4.0,6.0,7.0,,,,,2.0,,,,2.0,,"Ahadi, Khatereh","Thiruppathy, Balaji","Jha, Shailesh K",,,
OPRE,6301,003,,2.0,,3.0,2.0,,,2.0,,,,,1.0,,1.0,,,,"Wang, Shouqiang","Loganathan, Naveen Kumar",,,,
OPRE,6301,004,,19.0,7.0,7.0,10.0,4.0,7.0,6.0,,,,,,,,,,,"Ahadi, Khatereh","Jha, Shailesh K","Thiruppathy, Balaji",,,
OPRE,6301,005,,24.0,11.0,6.0,8.0,2.0,4.0,4.0,,,,,2.0,,,,2.0,,"Ahadi, Khatereh","Thiruppathy, Balaji","Jha, Shailesh K",,,
OPRE,6301,0W1,,11.0,5.0,14.0,12.0,4.0,2.0,2.0,,,,,3.0,,,,2.0,,"Leach, Sonia E","Batra, Nirmanyu",,,,
OPRE,6301,AW1,,17.0,2.0,,1.0,,,,,,,,,,,,,,"Kim, Dohyeong",,,,,
OPRE,6301,GW1,,6.0,,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,,"Bush, Rhonda L",,,,,
OPRE,6301,MBC,,11.0,,4.0,12.0,,4.0,4.0,,,,,,,,,,,"Wang, Shouqiang","Loganathan, Naveen Kumar",,,,
OPRE,6301,MBP,,12.0,2.0,8.0,3.0,2.0,2.0,,,,,,,,,,2.0,,"Sethi, Avanti P","Kiri, Yakshita M",,,,
OPRE,6301,X01,,15.0,1.0,1.0,2.0,,,,,,,,,,,,,,"Bush, Rhonda L",,,,,
OPRE,6302,001,,10.0,13.0,28.0,15.0,5.0,,,,,,,,,,,,,"Janakiraman, Ganesh","Bu, Like",,,,
OPRE,6302,002,,8.0,7.0,16.0,4.0,1.0,,2.0,,,,,,,,,2.0,,"Mirzaeian, Neda","Wang, Zihan",,,,
OPRE,6302,501,,20.0,13.0,13.0,3.0,6.0,1.0,,,,,,,,,,,,"Wang, Guihua","Zhang, Minmin",,,,
OPRE,6302,0W1,,13.0,12.0,9.0,12.0,7.0,4.0,1.0,,,,,1.0,,,,4.0,,"Leach, Sonia E","Batra, Nirmanyu",,,,
OPRE,6302,AW1,,4.0,5.0,3.0,2.0,,,,,,,,,,,,,,"Leach, Sonia E",,,,,
OPRE,6302,GW1,,21.0,4.0,2.0,,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,
OPRE,6303,0W1,,12.0,2.0,12.0,3.0,2.0,4.0,3.0,,,,,,,,,7.0,,"Sethi, Avanti P","Emandi, Kusuma P",,,,
OPRE,6325,501,,13.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,"Wang, Guihua","Zhang, Minmin",,,,
OPRE,6332,001,,26.0,3.0,5.0,7.0,5.0,,4.0,,,,,3.0,,,,,,"Ramanathan, Kannan","Kalakota, Anusha","Nuti, Sowjanya",,,
OPRE,6332,002,,15.0,11.0,15.0,10.0,10.0,7.0,,,,,,1.0,,,,1.0,,"Rios Uribe, Ignacio A","Lohia, Varun",,,,
OPRE,6332,003,,27.0,4.0,22.0,6.0,3.0,1.0,,,,,,2.0,,,,1.0,,"Sethi, Avanti P","Emandi, Kusuma P",,,,
OPRE,6332,501,,13.0,6.0,7.0,2.0,1.0,,1.0,,,,,1.0,,,,,,"Ramanathan, Kannan","Kalakota, Anusha","Nuti, Sowjanya",,,
OPRE,6332,502,,26.0,4.0,4.0,4.0,1.0,2.0,,,,,,2.0,,,,,,"Ramanathan, Kannan","Kalakota, Anusha","Nuti, Sowjanya",,,
OPRE,6332,0W1,,18.0,4.0,7.0,4.0,5.0,1.0,5.0,,,,,2.0,,2.0,,,,"Ramanathan, Kannan","Nuti, Sowjanya","Kalakota, Anusha",,,
OPRE,6332,0W2,,25.0,2.0,23.0,1.0,4.0,1.0,1.0,,,,,1.0,,,,2.0,,"Sethi, Avanti P","Emandi, Kusuma P",,,,
OPRE,6335,501,,10.0,4.0,,2.0,,,,,,,,,,,,,,"Koganti, Ramakrishna",,,,,
OPRE,6341,0W1,,31.0,10.0,8.0,6.0,2.0,,3.0,,,,,,,,,,,"Honhon, Dorothee B","Jha, Shailesh K",,,,
OPRE,6359,001,,8.0,1.0,5.0,1.0,2.0,,1.0,,,,,,,,,,,"Sethi, Avanti P","Emandi, Kusuma P",,,,
OPRE,6359,003,,4.0,4.0,2.0,1.0,2.0,1.0,3.0,,,,,1.0,,,,,,"Enayaty Ahangar, Negin","Riaz, Muhammad Ahson","Bhagwath, Amogh Mahesh",,,
OPRE,6359,004,,7.0,,1.0,1.0,,1.0,,,,,,,,,,,,"Ramezani, Rasoul","Padsumbiya, Mihir Harjivan",,,,
OPRE,6359,005,,5.0,3.0,3.0,2.0,,1.0,,,,,,1.0,,,,,,"Whalen, Tristan G","Bhagwath, Amogh Mahesh","Shah, Bhavya",,,
OPRE,6359,006,,4.0,7.0,5.0,2.0,5.0,4.0,1.0,,,,,1.0,,,,,,"Toptal, Aysegul","Bhupalam, Harish",,,,
OPRE,6359,007,,6.0,7.0,5.0,3.0,,4.0,3.0,,,,,1.0,,,,,,"Toptal, Aysegul","Bhupalam, Harish",,,,
OPRE,6359,008,,11.0,5.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,"Whalen, Tristan G","Shah, Bhavya","Bhagwath, Amogh Mahesh",,,
OPRE,6359,009,,2.0,4.0,1.0,6.0,4.0,1.0,1.0,,,,,1.0,,,,,,"Enayaty Ahangar, Negin","Riaz, Muhammad Ahson","Bhagwath, Amogh Mahesh",,,
OPRE,6359,010,,12.0,7.0,4.0,1.0,2.0,2.0,1.0,,,,,,,,,,,"Whalen, Tristan G","Bhagwath, Amogh Mahesh","Shah, Bhavya",,,
OPRE,6359,0W2,,13.0,2.0,4.0,2.0,1.0,,,,,,,,,,,2.0,,"Ahadi, Khatereh","Vashist, Shekhar",,,,
OPRE,6362,001,,10.0,17.0,6.0,5.0,3.0,1.0,1.0,,,,,,,,,,,"Kennedyd, Sarmann I","Kurvinkop, Amit A","Dang, Sidakvir S",,,
OPRE,6362,0W1,,27.0,7.0,6.0,5.0,1.0,,,,,,,,,,,,,"Alborz, Shawn",,,,,
OPRE,6362,0W2,,24.0,9.0,6.0,4.0,3.0,,1.0,,,,,,,,,,,"Alborz, Shawn",,,,,
OPRE,6364,0W1,,9.0,6.0,8.0,,1.0,1.0,,,,,,1.0,,1.0,,,,"Ramanathan, Kannan","Kalakota, Anusha","Nuti, Sowjanya",,,
OPRE,6366,501,,14.0,6.0,7.0,2.0,5.0,2.0,6.0,,,,,1.0,,,,,,"Leach, Sonia E","Batra, Nirmanyu",,,,
OPRE,6366,0W1,,8.0,8.0,5.0,6.0,4.0,1.0,1.0,,,,,2.0,,,,,,"Leach, Sonia E","Batra, Nirmanyu",,,,
OPRE,6367,002,,21.0,,,,,,,,,,,,,,,,,"Parks, David",,,,,
OPRE,6369,501,,14.0,29.0,3.0,2.0,2.0,,,,,,,,,,,,,"Subramoniam, Ramesh","Raveena, FNU",,,,
OPRE,6369,0W1,,12.0,3.0,,2.0,2.0,,,,,,,,,,,1.0,,"Subramoniam, Ramesh","Raveena, FNU",,,,
OPRE,6369,PW1,,10.0,3.0,1.0,2.0,,1.0,,,,,,,,,,,,"Subramoniam, Ramesh","Rajamani, Divakar","Raveena, FNU",,,
OPRE,6370,001,,6.0,,2.0,3.0,1.0,,,,,,,,,,,,,"Frazelle, Andrew","Choksi, Aditya Jay",,,,
OPRE,6370,501,,49.0,11.0,1.0,2.0,,1.0,,,,,,,,,,,,"Sabri, Ehap H","Choksi, Aditya Jay",,,,
OPRE,6371,001,,10.0,9.0,8.0,9.0,2.0,,1.0,,,,,,,,,1.0,,"Katok, Elena M","Salokhe, Raviraj",,,,
OPRE,6371,0W1,,15.0,14.0,11.0,12.0,4.0,1.0,,,,,,,,,,1.0,,"Hu, Bin","Salokhe, Raviraj",,,,
OPRE,6372,PW1,,8.0,,1.0,3.0,,,,,,,,1.0,,,,,,"Cazares, Joseph A","LeBoeuf, Nicole T","Rajamani, Divakar",,,
OPRE,6373,PW1,,10.0,,,,,,,,,,,,,,,,,"Cazares, Joseph A","Slaikeu, Karl A",,,,
OPRE,6378,002,,14.0,20.0,10.0,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,"Widdifield, David S",,,,,
OPRE,6378,0W1,,9.0,23.0,10.0,2.0,2.0,1.0,,,,,,,,,,,,"Widdifield, David S",,,,,
